s1,s2,money1,money2,ordersComplete1,ordersComplete2,empty_empty,empty_full,full_empty,full_full,whole_order,whole_order_partner
AdaptiveTitForTat,RandomWeighted,-33,-33,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-65,-65,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-39,-39,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-16,-16,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-32,-32,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-45,-45,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-41,-41,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-16,-16,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-39,-39,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-57,-57,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-38,-38,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-53,-53,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-43,-43,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-33,-33,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-40,-40,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-59,-59,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-51,-51,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-18,-18,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-50,-50,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-27,-27,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-41,-41,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-53,-53,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-74,-74,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,6,6,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-27,-27,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,6,6,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-45,-45,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-52,-52,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-52,-52,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-51,-51,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-81,-81,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-64,-64,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-75,-75,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-47,-47,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-48,-48,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-48,-48,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-48,-48,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-40,-40,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-53,-53,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-35,-35,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-35,-35,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-30,-30,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-41,-41,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-19,-19,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-53,-53,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-28,-28,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-49,-49,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-17,-17,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-40,-40,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-55,-55,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-41,-41,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-18,-18,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-31,-31,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-58,-58,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-42,-42,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-69,-69,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-53,-53,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-57,-57,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-12,-12,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-38,-38,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-29,-29,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-33,-33,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-37,-37,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-36,-36,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-36,-36,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-57,-57,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-47,-47,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-61,-61,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-50,-50,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-40,-40,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-36,-36,2,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeighted,-26,-26,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-2,-2,7,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-78,-78,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-20,-20,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-18,-18,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-28,-28,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-33,-33,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-20,-20,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-34,-34,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-29,-29,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-27,-27,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-18,-18,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-11,-11,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-4,-4,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-86,-86,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-33,-33,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-26,-26,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-34,-34,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-20,-20,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-42,-42,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-16,-16,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-39,-39,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-29,-29,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-32,-32,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-39,-39,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-24,-24,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-46,-46,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-15,-15,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-28,-28,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-16,-16,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-27,-27,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-26,-26,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-24,-24,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-14,-14,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-33,-33,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-27,-27,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-27,-27,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-39,-39,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-12,-12,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-27,-27,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-49,-49,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-31,-31,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-26,-26,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-15,-15,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-17,-17,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-12,-12,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-27,-27,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-16,-16,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-43,-43,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-6,-6,1,1,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-23,-23,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-12,-12,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-22,-22,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-18,-18,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-30,-30,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-17,-17,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-18,-18,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-11,-11,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-6,-6,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-19,-19,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-20,-20,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-50,-50,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-8,-8,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-14,-14,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-44,-44,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-11,-11,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-21,-21,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-26,-26,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-33,-33,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-15,-15,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-14,-14,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-27,-27,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-27,-27,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-16,-16,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-9,-9,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-31,-31,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-29,-29,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-30,-30,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-37,-37,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-40,-40,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-46,-46,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-30,-30,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-28,-28,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-11,-11,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-43,-43,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-13,-13,0,2,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-32,-32,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-45,-45,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-29,-29,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-35,-35,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-10,-10,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-15,-15,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-30,-30,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-44,-44,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,RandomWeightedSwitch,-29,-29,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,19,19,11,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-142,-142,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-16,-16,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-28,-28,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-19,-19,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-16,-16,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-19,-19,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-16,-16,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-10,-10,2,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-28,-28,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-28,-28,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-16,-16,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-16,-16,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-19,-19,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-16,-16,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-16,-16,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-28,-28,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-28,-28,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-19,-19,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-28,-28,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-19,-19,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-19,-19,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-16,-16,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-10,-10,2,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-19,-19,2,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-19,-19,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-22,-22,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-10,-10,2,0,-1,1,1,-2,6,6
AdaptiveTitForTat,halfSwitch,-25,-25,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,-38,-38,2,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,-100,-100,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,-13,-13,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,-3,-3,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,3,3,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,-6,-6,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,6,6,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,6,6,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,-3,-3,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,-3,-3,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,-3,-3,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,-6,-6,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,-9,-9,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,-3,-3,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,3,3,0,1,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,3,3,1,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,0,0,0,0,-1,1,1,-2,6,6
AdaptiveTitForTat,alternateMedian,-9,-9,0,0,-1,1,1,-2,6,6
